set,drug,method,dataset,quality,sensitivity,sensitivity_sem,specificity,specificity_sem,PPV,PPV_sem,RR,SR,UR,RS,SS,US,Total
tbprofiler,LZD,UKMYC,bootstrap-4,ALL,26.53061224489796,,100.0,,100.0,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-4,HIGH,35.714285714285715,,99.34497816593887,,83.33333333333334,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-40,ALL,28.333333333333332,,99.31818181818181,,85.0,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-40,HIGH,40.42553191489361,,99.77924944812362,,95.0,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-41,ALL,36.206896551724135,,99.77375565610859,,95.45454545454545,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-41,HIGH,50.0,,100.0,,100.0,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-42,ALL,22.22222222222222,,99.77116704805492,,93.33333333333333,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-42,HIGH,33.33333333333333,,100.0,,100.0,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-43,ALL,35.9375,,99.54128440366972,,92.0,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-43,HIGH,41.66666666666667,,100.0,,100.0,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-44,ALL,33.87096774193548,,99.77168949771689,,95.45454545454545,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-44,HIGH,45.0,,100.0,,100.0,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-45,ALL,30.508474576271187,,100.0,,100.0,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-45,HIGH,57.446808510638306,,100.0,,100.0,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-46,ALL,24.615384615384617,,99.77011494252874,,94.11764705882352,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-46,HIGH,50.0,,99.56521739130434,,90.9090909090909,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-47,ALL,26.923076923076923,,100.0,,100.0,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-47,HIGH,34.21052631578947,,100.0,,100.0,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-48,ALL,33.33333333333333,,99.76958525345621,,95.65217391304348,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-48,HIGH,32.608695652173914,,100.0,,100.0,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-49,ALL,20.0,,100.0,,100.0,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-49,HIGH,47.82608695652174,,99.77973568281938,,95.65217391304348,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-5,ALL,34.375,,100.0,,100.0,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-5,HIGH,48.888888888888886,,99.56043956043956,,91.66666666666666,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-6,ALL,25.0,,99.77064220183486,,94.11764705882352,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-6,HIGH,40.909090909090914,,99.78070175438597,,94.73684210526315,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-7,ALL,22.727272727272727,,100.0,,100.0,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-7,HIGH,35.0,,99.56521739130434,,87.5,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-8,ALL,32.8125,,99.77064220183486,,95.45454545454545,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-8,HIGH,57.14285714285714,,99.56331877729258,,92.3076923076923,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-9,ALL,12.962962962962962,,100.0,,100.0,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrap-9,HIGH,55.55555555555556,,100.0,,100.0,,,,,,,,
tbprofiler,LZD,UKMYC,bootstrapped50,ALL,28.33668530760198,2.1279623988827367,99.7542291460419,0.06690497989044215,93.98143275496284,1.6904007707608142,,,,,,,
tbprofiler,LZD,UKMYC,bootstrapped50,HIGH,43.37274384995926,2.2337224268544174,99.82486901156433,0.05193906104907157,95.89140150895705,1.275161135231909,,,,,,,
tbprofiler,LZD,UKMYC,entire,ALL,27.350427350427353,0.0,99.77298524404085,0.0,94.11764705882352,0.0,32.0,85.0,0.0,2.0,879.0,0.0,998.0
tbprofiler,LZD,UKMYC,entire,HIGH,41.269841269841265,0.0,99.84709480122325,0.0,96.29629629629629,0.0,26.0,37.0,0.0,1.0,653.0,0.0,717.0
tbprofiler,MXF,UKMYC,bootstrap-0,ALL,81.88976377952756,,93.5656836461126,,81.25,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-0,HIGH,93.63057324840764,,91.54518950437318,,83.52272727272727,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-1,ALL,86.36363636363636,,92.1965317919075,,83.125,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-1,HIGH,89.6103896103896,,91.90751445086705,,83.13253012048193,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-10,ALL,86.80555555555556,,95.50561797752809,,88.65248226950354,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-10,HIGH,95.18072289156626,,91.61676646706587,,84.94623655913979,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-11,ALL,91.12903225806451,,92.81914893617021,,80.71428571428572,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-11,HIGH,95.50561797752809,,94.09937888198758,,89.94708994708994,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-12,ALL,89.22155688622755,,92.7927927927928,,86.1271676300578,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-12,HIGH,92.6829268292683,,95.83333333333334,,91.56626506024097,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-13,ALL,92.40506329113924,,93.85964912280701,,87.42514970059881,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-13,HIGH,94.30379746835443,,91.81286549707602,,84.18079096045197,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-14,ALL,90.60402684563759,,92.5925925925926,,83.85093167701864,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-14,HIGH,89.63414634146342,,93.75,,87.5,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-15,ALL,86.92307692307692,,90.54054054054053,,76.35135135135135,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-15,HIGH,92.56756756756756,,96.30681818181817,,91.33333333333333,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-16,ALL,86.9281045751634,,92.21902017291066,,83.125,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-16,HIGH,90.9090909090909,,91.87675070028011,,81.76100628930818,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-17,ALL,85.09316770186336,,92.92035398230088,,85.09316770186336,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-17,HIGH,93.25153374233128,,94.95548961424333,,89.94082840236686,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-18,ALL,89.1025641025641,,93.8953488372093,,86.875,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-18,HIGH,93.10344827586206,,93.25153374233128,,88.04347826086956,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-19,ALL,86.66666666666667,,92.05479452054794,,80.13698630136986,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-19,HIGH,88.62275449101796,,93.3933933933934,,87.05882352941177,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-2,ALL,86.80555555555556,,94.10112359550563,,85.61643835616438,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-2,HIGH,88.95705521472392,,94.06528189910979,,87.87878787878788,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-20,ALL,90.32258064516128,,95.3623188405797,,89.74358974358975,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-20,HIGH,94.30379746835443,,94.15204678362574,,88.16568047337277,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-21,ALL,85.52631578947368,,94.25287356321839,,86.66666666666667,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-21,HIGH,88.19444444444444,,91.57303370786516,,80.89171974522293,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-22,ALL,87.02290076335878,,94.03794037940379,,83.82352941176471,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-22,HIGH,95.0920245398773,,94.3620178041543,,89.08045977011494,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-23,ALL,86.7132867132867,,94.67787114845937,,86.7132867132867,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-23,HIGH,89.20454545454545,,91.9753086419753,,85.79234972677595,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-24,ALL,89.1891891891892,,92.32954545454545,,83.01886792452831,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-24,HIGH,92.25806451612904,,93.6231884057971,,86.66666666666667,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-25,ALL,90.20979020979021,,93.8375350140056,,85.43046357615894,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-25,HIGH,87.41258741258741,,94.39775910364145,,86.20689655172413,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-26,ALL,89.04109589041096,,94.35028248587571,,86.66666666666667,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-26,HIGH,91.11111111111111,,94.0625,,89.61748633879782,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-27,ALL,86.0,,93.71428571428572,,85.43046357615894,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-27,HIGH,90.96385542168674,,94.01197604790418,,88.30409356725146,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-28,ALL,89.1156462585034,,92.91784702549575,,83.97435897435898,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-28,HIGH,88.53503184713377,,93.00291545189503,,85.2760736196319,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-29,ALL,89.80891719745223,,93.58600583090379,,86.50306748466258,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-29,HIGH,96.31901840490798,,94.95548961424333,,90.22988505747126,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-3,ALL,90.37037037037037,,95.34246575342465,,87.76978417266187,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-3,HIGH,95.67901234567901,,94.67455621301775,,89.59537572254335,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-30,ALL,88.48920863309353,,94.45983379501385,,86.01398601398601,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-30,HIGH,96.55172413793103,,93.52112676056338,,85.88957055214725,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-31,ALL,83.80281690140845,,95.53072625698324,,88.14814814814815,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-31,HIGH,91.56626506024097,,92.21556886227546,,85.39325842696628,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-32,ALL,87.21804511278195,,94.82288828337875,,85.92592592592592,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-32,HIGH,91.71974522292994,,94.16909620991254,,87.8048780487805,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-33,ALL,90.0,,94.57142857142857,,87.66233766233766,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-33,HIGH,95.0354609929078,,93.31476323119777,,84.81012658227847,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-34,ALL,83.45864661654136,,94.27792915531336,,84.0909090909091,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-34,HIGH,89.43661971830986,,94.1340782122905,,85.8108108108108,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-35,ALL,86.25954198473282,,93.76693766937669,,83.08823529411765,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-35,HIGH,93.00699300699301,,93.8375350140056,,85.80645161290322,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-36,ALL,87.11656441717791,,94.95548961424333,,89.30817610062893,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-36,HIGH,94.70588235294117,,92.42424242424242,,86.55913978494624,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-37,ALL,87.89808917197452,,94.75218658892129,,88.46153846153845,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-37,HIGH,95.80838323353294,,93.993993993994,,88.88888888888889,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-38,ALL,90.78014184397163,,93.87186629526462,,85.33333333333334,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-38,HIGH,93.37349397590361,,92.21556886227546,,85.6353591160221,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-39,ALL,86.01398601398601,,95.51820728291317,,88.48920863309353,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-39,HIGH,89.14285714285714,,96.61538461538461,,93.41317365269461,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-4,ALL,89.5104895104895,,94.11764705882352,,85.90604026845638,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-4,HIGH,92.7710843373494,,92.21556886227546,,85.55555555555556,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-40,ALL,88.63636363636364,,94.29347826086956,,84.78260869565217,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-40,HIGH,91.27906976744185,,92.3780487804878,,86.26373626373626,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-41,ALL,92.76315789473685,,94.54022988505747,,88.125,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-41,HIGH,85.25641025641025,,92.44186046511628,,83.64779874213836,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-42,ALL,83.59375,,92.74193548387096,,79.8507462686567,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-42,HIGH,90.84967320261438,,93.37175792507205,,85.80246913580247,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-43,ALL,85.80645161290322,,92.7536231884058,,84.17721518987342,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-43,HIGH,91.72413793103448,,93.52112676056338,,85.25641025641025,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-44,ALL,89.1156462585034,,96.03399433427762,,90.3448275862069,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-44,HIGH,87.82051282051282,,90.98837209302324,,81.54761904761905,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-45,ALL,92.14285714285714,,94.72222222222221,,87.16216216216216,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-45,HIGH,88.41463414634147,,90.17857142857143,,81.46067415730337,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-46,ALL,85.98726114649682,,94.75218658892129,,88.23529411764706,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-46,HIGH,83.33333333333334,,94.0,,85.61643835616438,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-47,ALL,89.5104895104895,,93.8375350140056,,85.33333333333334,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-47,HIGH,90.13157894736842,,89.9425287356322,,79.65116279069767,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-48,ALL,92.26190476190477,,94.57831325301204,,89.59537572254335,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-48,HIGH,90.6832298136646,,93.80530973451327,,87.42514970059881,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-49,ALL,89.36170212765957,,92.20055710306406,,81.81818181818183,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-49,HIGH,93.18181818181817,,93.82716049382715,,89.13043478260869,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-5,ALL,84.7560975609756,,96.13095238095238,,91.44736842105263,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-5,HIGH,93.29608938547486,,93.45794392523365,,88.82978723404256,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-6,ALL,85.07462686567165,,91.80327868852459,,79.16666666666666,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-6,HIGH,92.16867469879519,,91.91616766467065,,85.0,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-7,ALL,91.66666666666666,,94.47674418604652,,88.27160493827161,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-7,HIGH,91.19496855345912,,91.78885630498533,,83.8150289017341,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-8,ALL,85.23489932885906,,94.30199430199431,,86.39455782312925,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-8,HIGH,90.10989010989012,,91.19496855345912,,85.41666666666666,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-9,ALL,80.45112781954887,,94.00544959128065,,82.94573643410853,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrap-9,HIGH,94.15584415584416,,91.90751445086705,,83.8150289017341,,,,,,,,
tbprofiler,MXF,UKMYC,bootstrapped50,ALL,87.8033679214294,0.7697651097673911,93.90579609546576,0.32725253480849253,85.48324447445358,0.8595141625905766,,,,,,,
tbprofiler,MXF,UKMYC,bootstrapped50,HIGH,91.67502984039855,0.7983127048659554,93.17164443608877,0.3994968174917313,86.37768405646067,0.8004752770137687,,,,,,,
tbprofiler,MXF,UKMYC,entire,ALL,87.45644599303137,0.0,93.95218002812939,0.0,85.37414965986395,0.0,251.0,35.0,1.0,43.0,667.0,1.0,998.0
tbprofiler,MXF,UKMYC,entire,HIGH,91.41630901287554,0.0,93.36016096579478,0.0,86.58536585365853,0.0,213.0,20.0,0.0,33.0,463.0,1.0,730.0
tbprofiler,LEV,UKMYC,bootstrap-0,ALL,80.4054054054054,,97.44318181818183,,92.96875,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-0,HIGH,95.42483660130719,,95.96541786743515,,91.25,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-1,ALL,85.62874251497006,,94.8948948948949,,89.375,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-1,HIGH,83.72093023255815,,95.73170731707317,,91.13924050632912,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-10,ALL,83.75,,97.94117647058823,,95.0354609929078,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-10,HIGH,89.61748633879782,,96.52996845425868,,93.71428571428572,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-11,ALL,84.93150684931507,,95.48022598870057,,88.57142857142857,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-11,HIGH,89.82035928143712,,96.3963963963964,,92.5925925925926,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-12,ALL,87.36263736263736,,95.59748427672956,,91.90751445086705,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-12,HIGH,86.82634730538922,,97.2972972972973,,94.15584415584416,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-13,ALL,88.57142857142857,,96.3076923076923,,92.81437125748504,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-13,HIGH,91.19496855345912,,96.48093841642229,,92.35668789808918,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-14,ALL,85.31073446327684,,96.90402476780186,,93.7888198757764,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-14,HIGH,90.85714285714286,,96.92307692307692,,94.0828402366864,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-15,ALL,83.66013071895425,,94.23631123919309,,86.48648648648648,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-15,HIGH,86.82634730538922,,95.4954954954955,,90.625,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-16,ALL,86.62790697674419,,96.64634146341463,,93.125,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-16,HIGH,86.70520231213872,,96.94189602446484,,93.75,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-17,ALL,83.24022346368714,,96.26168224299066,,92.54658385093167,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-17,HIGH,89.22155688622755,,95.7957957957958,,91.41104294478528,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-18,ALL,89.41176470588236,,97.57575757575758,,95.0,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-18,HIGH,90.30303030303031,,96.41791044776119,,92.54658385093167,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-19,ALL,83.22147651006712,,93.73219373219374,,84.93150684931507,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-19,HIGH,88.34355828220859,,97.92284866468842,,95.36423841059603,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-2,ALL,83.64779874213836,,96.18768328445748,,91.0958904109589,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-2,HIGH,87.87878787878788,,96.11940298507463,,91.77215189873418,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-20,ALL,84.02366863905326,,95.77039274924472,,91.02564102564102,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-20,HIGH,87.5776397515528,,97.93510324483776,,95.27027027027027,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-21,ALL,83.125,,95.0,,88.66666666666667,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-21,HIGH,90.06211180124224,,98.52507374631269,,96.66666666666667,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-22,ALL,81.45695364238411,,96.27507163323781,,90.44117647058823,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-22,HIGH,89.79591836734694,,96.88385269121812,,92.3076923076923,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-23,ALL,82.09876543209876,,97.0414201183432,,93.00699300699301,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-23,HIGH,88.06818181818183,,95.37037037037037,,91.17647058823529,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-24,ALL,88.125,,94.70588235294117,,88.67924528301887,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-24,HIGH,85.0,,97.22222222222221,,92.24806201550388,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-25,ALL,88.46153846153845,,96.22093023255815,,91.3907284768212,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-25,HIGH,88.0503144654088,,96.18768328445748,,91.50326797385621,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-26,ALL,90.06622516556291,,95.98853868194843,,90.66666666666666,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-26,HIGH,91.66666666666666,,94.47674418604652,,88.27160493827161,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-27,ALL,82.03592814371258,,95.7957957957958,,90.72847682119205,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-27,HIGH,91.22807017543859,,95.44072948328267,,91.22807017543859,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-28,ALL,85.97560975609755,,95.53571428571429,,90.38461538461539,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-28,HIGH,86.70886075949366,,96.49122807017544,,91.94630872483222,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-29,ALL,86.36363636363636,,96.60493827160494,,93.25153374233128,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-29,HIGH,85.02994011976048,,96.3963963963964,,92.20779220779221,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-3,ALL,82.80254777070064,,97.37609329446065,,93.5251798561151,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-3,HIGH,88.66666666666667,,96.57142857142857,,91.72413793103448,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-30,ALL,85.23489932885906,,95.44159544159544,,88.81118881118881,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-30,HIGH,88.09523809523809,,97.89156626506023,,95.48387096774194,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-31,ALL,79.47019867549669,,95.70200573065902,,88.88888888888889,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-31,HIGH,89.59537572254335,,96.94189602446484,,93.93939393939394,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-32,ALL,84.93150684931507,,96.89265536723164,,91.85185185185185,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-32,HIGH,86.24338624338624,,97.7491961414791,,95.88235294117648,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-33,ALL,85.45454545454545,,96.11940298507463,,91.55844155844156,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-33,HIGH,84.9673202614379,,97.40634005763688,,93.5251798561151,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-34,ALL,76.10062893081762,,96.7741935483871,,91.66666666666666,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-34,HIGH,92.5,,98.52941176470588,,96.73202614379085,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-35,ALL,82.23684210526315,,96.83908045977012,,91.91176470588235,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-35,HIGH,87.58169934640523,,95.67723342939482,,89.93288590604027,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-36,ALL,84.06593406593407,,98.11320754716981,,96.22641509433963,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-36,HIGH,87.82051282051282,,95.63953488372093,,90.13157894736842,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-37,ALL,87.27272727272727,,96.41791044776119,,92.3076923076923,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-37,HIGH,88.70056497175142,,97.21362229102168,,94.57831325301204,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-38,ALL,88.0794701986755,,95.12893982808023,,88.66666666666667,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-38,HIGH,90.84967320261438,,95.10086455331412,,89.1025641025641,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-39,ALL,82.16560509554141,,97.08454810495627,,92.80575539568345,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-39,HIGH,89.47368421052632,,96.35258358662614,,92.72727272727272,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-4,ALL,82.63473053892216,,96.69669669669669,,92.61744966442953,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-4,HIGH,91.94630872483222,,96.58119658119658,,91.94630872483222,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-40,ALL,83.89261744966443,,96.29629629629629,,90.57971014492753,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-40,HIGH,87.34177215189874,,95.32163742690058,,89.6103896103896,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-41,ALL,91.01796407185628,,97.5975975975976,,95.0,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-41,HIGH,87.65432098765432,,97.33727810650888,,94.03973509933775,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-42,ALL,75.81699346405229,,94.81268011527378,,86.56716417910447,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-42,HIGH,85.44303797468355,,96.78362573099415,,92.46575342465754,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-43,ALL,81.76795580110497,,96.86520376175548,,93.67088607594937,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-43,HIGH,89.02439024390245,,94.04761904761905,,87.95180722891565,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-44,ALL,83.75,,96.76470588235294,,92.41379310344827,,,,,,,,
tbprofiler,LEV,UKMYC,bootstrap-44,HIGH,88.02395209580838,,97.8978978978979,,95.45454545454545,,,,,,,,
