UNIQUEID,WCHG_ID,ENA_RUN_ACCESSION,ENA_SAMPLE_ACCESSION,ENA_STUDY_ACCESSION,HAS_ALL_DRUGS,N_SUSCEPTIBLE,N_RESISTANT,N_DRUGS,BDQ,CAP,LZD,PZA,STM,FASTQ_FTP
site.11.subj.MDR122.lab.SWE-96.iso.1,,SRR1166926,SAMN02414939,PRJNA229304,False,1,2,3,,R,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/006/SRR1166926/SRR1166926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/006/SRR1166926/SRR1166926_2.fastq.gz
site.11.subj.MDR122.lab.SWE-96.iso.1,,SRR1162886,SAMN02414939,PRJNA229304,False,1,2,3,,R,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/006/SRR1162886/SRR1162886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/006/SRR1162886/SRR1162886_2.fastq.gz
site.11.subj.MDR122.lab.SWE-96.iso.1,,SRR1165557,SAMN02414939,PRJNA229304,False,1,2,3,,R,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1165557/SRR1165557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1165557/SRR1165557_2.fastq.gz
site.11.subj.MDR124.lab.SWE-97.iso.1,,SRR1162822,SAMN02414941,PRJNA229306,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1162822/SRR1162822_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1162822/SRR1162822_2.fastq.gz
site.11.subj.MDR124.lab.SWE-97.iso.1,,SRR1166828,SAMN02414941,PRJNA229306,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1166828/SRR1166828_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1166828/SRR1166828_2.fastq.gz
site.11.subj.MDR124.lab.SWE-97.iso.1,,SRR1165473,SAMN02414941,PRJNA229306,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1165473/SRR1165473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1165473/SRR1165473_2.fastq.gz
site.11.subj.MDR124.lab.SWE-97.iso.1,,SRR1165580,SAMN02414941,PRJNA229306,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/000/SRR1165580/SRR1165580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/000/SRR1165580/SRR1165580_2.fastq.gz
site.11.subj.MDR125.lab.SWE-98.iso.1,,SRR1165572,SAMN02414942,PRJNA229307,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1165572/SRR1165572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1165572/SRR1165572_2.fastq.gz
site.11.subj.MDR125.lab.SWE-98.iso.1,,SRR1162700,SAMN02414942,PRJNA229307,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/000/SRR1162700/SRR1162700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/000/SRR1162700/SRR1162700_2.fastq.gz
site.11.subj.MDR125.lab.SWE-98.iso.1,,SRR1165543,SAMN02414942,PRJNA229307,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1165543/SRR1165543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1165543/SRR1165543_2.fastq.gz
site.11.subj.MDR125.lab.SWE-98.iso.1,,SRR1166707,SAMN02414942,PRJNA229307,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1166707/SRR1166707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1166707/SRR1166707_2.fastq.gz
site.11.subj.MDR126.lab.SWE-99.iso.1,,SRR1165427,SAMN02414944,PRJNA229309,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1165427/SRR1165427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1165427/SRR1165427_2.fastq.gz
site.11.subj.MDR126.lab.SWE-99.iso.1,,SRR1162708,SAMN02414944,PRJNA229309,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1162708/SRR1162708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1162708/SRR1162708_2.fastq.gz
site.11.subj.MDR126.lab.SWE-99.iso.1,,SRR1166722,SAMN02414944,PRJNA229309,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1166722/SRR1166722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1166722/SRR1166722_2.fastq.gz
site.11.subj.MDR126.lab.SWE-99.iso.1,,SRR1167113,SAMN02414944,PRJNA229309,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1167113/SRR1167113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1167113/SRR1167113_2.fastq.gz
site.11.subj.MDR128.lab.SWE-100.iso.1,,SRR1162887,SAMN02414946,PRJNA229311,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1162887/SRR1162887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1162887/SRR1162887_2.fastq.gz
site.11.subj.MDR128.lab.SWE-100.iso.1,,SRR1165444,SAMN02414946,PRJNA229311,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1165444/SRR1165444_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1165444/SRR1165444_2.fastq.gz
site.11.subj.MDR128.lab.SWE-100.iso.1,,SRR1162884,SAMN02414946,PRJNA229311,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1162884/SRR1162884_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1162884/SRR1162884_2.fastq.gz
site.11.subj.MDR128.lab.SWE-100.iso.1,,SRR1167087,SAMN02414946,PRJNA229311,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1167087/SRR1167087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1167087/SRR1167087_2.fastq.gz
site.11.subj.MDR129.lab.SWE-101.iso.1,,SRR1162867,SAMN02414948,PRJNA229313,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1162867/SRR1162867_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1162867/SRR1162867_2.fastq.gz
site.11.subj.MDR129.lab.SWE-101.iso.1,,SRR1167058,SAMN02414948,PRJNA229313,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1167058/SRR1167058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1167058/SRR1167058_2.fastq.gz
site.11.subj.MDR129.lab.SWE-101.iso.1,,SRR1162877,SAMN02414948,PRJNA229313,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1162877/SRR1162877_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1162877/SRR1162877_2.fastq.gz
site.11.subj.MDR129.lab.SWE-101.iso.1,,SRR1165457,SAMN02414948,PRJNA229313,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1165457/SRR1165457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1165457/SRR1165457_2.fastq.gz
site.11.subj.MDR130.lab.SWE-102.iso.1,,SRR1162842,SAMN02414950,PRJNA229315,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1162842/SRR1162842_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1162842/SRR1162842_2.fastq.gz
site.11.subj.MDR130.lab.SWE-102.iso.1,,SRR1165499,SAMN02414950,PRJNA229315,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1165499/SRR1165499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1165499/SRR1165499_2.fastq.gz
site.11.subj.MDR130.lab.SWE-102.iso.1,,SRR1166819,SAMN02414950,PRJNA229315,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1166819/SRR1166819_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1166819/SRR1166819_2.fastq.gz
site.11.subj.MDR130.lab.SWE-102.iso.1,,SRR1167134,SAMN02414950,PRJNA229315,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1167134/SRR1167134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1167134/SRR1167134_2.fastq.gz
site.11.subj.MDR133.lab.SWE-104.iso.1,,SRR1165601,SAMN02414953,PRJNA229318,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/001/SRR1165601/SRR1165601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/001/SRR1165601/SRR1165601_2.fastq.gz
site.11.subj.MDR133.lab.SWE-104.iso.1,,SRR1162802,SAMN02414953,PRJNA229318,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1162802/SRR1162802_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1162802/SRR1162802_2.fastq.gz
site.11.subj.MDR133.lab.SWE-104.iso.1,,SRR1165529,SAMN02414953,PRJNA229318,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1165529/SRR1165529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1165529/SRR1165529_2.fastq.gz
site.11.subj.MDR133.lab.SWE-104.iso.1,,SRR1166868,SAMN02414953,PRJNA229318,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1166868/SRR1166868_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1166868/SRR1166868_2.fastq.gz
site.11.subj.MDR134.lab.SWE-105.iso.1,,SRR1162829,SAMN02414954,PRJNA229319,False,1,2,3,,R,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1162829/SRR1162829_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1162829/SRR1162829_2.fastq.gz
site.11.subj.MDR134.lab.SWE-105.iso.1,,SRR1165541,SAMN02414954,PRJNA229319,False,1,2,3,,R,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/001/SRR1165541/SRR1165541_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/001/SRR1165541/SRR1165541_2.fastq.gz
site.11.subj.MDR134.lab.SWE-105.iso.1,,SRR1165597,SAMN02414954,PRJNA229319,False,1,2,3,,R,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1165597/SRR1165597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1165597/SRR1165597_2.fastq.gz
site.11.subj.MDR134.lab.SWE-105.iso.1,,SRR1166875,SAMN02414954,PRJNA229319,False,1,2,3,,R,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/005/SRR1166875/SRR1166875_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/005/SRR1166875/SRR1166875_2.fastq.gz
site.11.subj.MDR135.lab.SWE-106.iso.1,,SRR1163288,SAMN02414955,PRJNA229320,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1163288/SRR1163288_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1163288/SRR1163288_2.fastq.gz
site.11.subj.MDR135.lab.SWE-106.iso.1,,SRR1163345,SAMN02414955,PRJNA229320,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/005/SRR1163345/SRR1163345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/005/SRR1163345/SRR1163345_2.fastq.gz
site.11.subj.MDR135.lab.SWE-106.iso.1,,SRR1165515,SAMN02414955,PRJNA229320,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/005/SRR1165515/SRR1165515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/005/SRR1165515/SRR1165515_2.fastq.gz
site.11.subj.MDR135.lab.SWE-106.iso.1,,SRR1165585,SAMN02414955,PRJNA229320,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/005/SRR1165585/SRR1165585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/005/SRR1165585/SRR1165585_2.fastq.gz
site.11.subj.MDR137.lab.SWE-107.iso.1,,SRR1165530,SAMN02414957,PRJNA229322,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/000/SRR1165530/SRR1165530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/000/SRR1165530/SRR1165530_2.fastq.gz
site.11.subj.MDR137.lab.SWE-107.iso.1,,SRR1162852,SAMN02414957,PRJNA229322,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1162852/SRR1162852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1162852/SRR1162852_2.fastq.gz
site.11.subj.MDR137.lab.SWE-107.iso.1,,SRR1163168,SAMN02414957,PRJNA229322,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1163168/SRR1163168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1163168/SRR1163168_2.fastq.gz
site.11.subj.MDR137.lab.SWE-107.iso.1,,SRR1165554,SAMN02414957,PRJNA229322,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1165554/SRR1165554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1165554/SRR1165554_2.fastq.gz
site.11.subj.MDR138.lab.SWE-108.iso.1,,SRR1163294,SAMN02414958,PRJNA229323,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1163294/SRR1163294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1163294/SRR1163294_2.fastq.gz
site.11.subj.MDR138.lab.SWE-108.iso.1,,SRR1163419,SAMN02414958,PRJNA229323,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1163419/SRR1163419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1163419/SRR1163419_2.fastq.gz
site.11.subj.MDR138.lab.SWE-108.iso.1,,SRR1165436,SAMN02414958,PRJNA229323,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/006/SRR1165436/SRR1165436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/006/SRR1165436/SRR1165436_2.fastq.gz
site.11.subj.MDR138.lab.SWE-108.iso.1,,SRR1167092,SAMN02414958,PRJNA229323,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1167092/SRR1167092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1167092/SRR1167092_2.fastq.gz
site.11.subj.MDR139.lab.SWE-109.iso.1,,SRR1162873,SAMN02414959,PRJNA229324,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1162873/SRR1162873_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1162873/SRR1162873_2.fastq.gz
site.11.subj.MDR139.lab.SWE-109.iso.1,,SRR1163234,SAMN02414959,PRJNA229324,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1163234/SRR1163234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1163234/SRR1163234_2.fastq.gz
site.11.subj.MDR139.lab.SWE-109.iso.1,,SRR1165504,SAMN02414959,PRJNA229324,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1165504/SRR1165504_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1165504/SRR1165504_2.fastq.gz
site.11.subj.MDR139.lab.SWE-109.iso.1,,SRR1165594,SAMN02414959,PRJNA229324,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1165594/SRR1165594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1165594/SRR1165594_2.fastq.gz
site.11.subj.MDR140.lab.SWE-110.iso.1,,SRR1165598,SAMN02414960,PRJNA229325,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1165598/SRR1165598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1165598/SRR1165598_2.fastq.gz
site.11.subj.MDR140.lab.SWE-110.iso.1,,SRR1162819,SAMN02414960,PRJNA229325,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1162819/SRR1162819_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1162819/SRR1162819_2.fastq.gz
site.11.subj.MDR140.lab.SWE-110.iso.1,,SRR1162876,SAMN02414960,PRJNA229325,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/006/SRR1162876/SRR1162876_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/006/SRR1162876/SRR1162876_2.fastq.gz
site.11.subj.MDR140.lab.SWE-110.iso.1,,SRR1165526,SAMN02414960,PRJNA229325,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/006/SRR1165526/SRR1165526_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/006/SRR1165526/SRR1165526_2.fastq.gz
site.11.subj.MDR145.lab.SWE-113.iso.1,,SRR1163462,SAMN02414964,PRJNA229329,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1163462/SRR1163462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1163462/SRR1163462_2.fastq.gz
site.11.subj.MDR145.lab.SWE-113.iso.1,,SRR1163483,SAMN02414964,PRJNA229329,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1163483/SRR1163483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1163483/SRR1163483_2.fastq.gz
site.11.subj.MDR145.lab.SWE-113.iso.1,,SRR1165376,SAMN02414964,PRJNA229329,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/006/SRR1165376/SRR1165376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/006/SRR1165376/SRR1165376_2.fastq.gz
site.11.subj.MDR145.lab.SWE-113.iso.1,,SRR1167138,SAMN02414964,PRJNA229329,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1167138/SRR1167138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1167138/SRR1167138_2.fastq.gz
site.11.subj.MDR147.lab.SWE-115.iso.1,,SRR1163031,SAMN02414968,PRJNA229333,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/001/SRR1163031/SRR1163031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/001/SRR1163031/SRR1163031_2.fastq.gz
site.11.subj.MDR147.lab.SWE-115.iso.1,,SRR1163219,SAMN02414968,PRJNA229333,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1163219/SRR1163219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1163219/SRR1163219_2.fastq.gz
site.11.subj.MDR147.lab.SWE-115.iso.1,,SRR1165394,SAMN02414968,PRJNA229333,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1165394/SRR1165394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/004/SRR1165394/SRR1165394_2.fastq.gz
site.11.subj.MDR147.lab.SWE-115.iso.1,,SRR1167079,SAMN02414968,PRJNA229333,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1167079/SRR1167079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1167079/SRR1167079_2.fastq.gz
site.11.subj.MDR148.lab.SWE-116.iso.1,,SRR1165366,SAMN02414970,PRJNA229335,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/006/SRR1165366/SRR1165366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/006/SRR1165366/SRR1165366_2.fastq.gz
site.11.subj.MDR148.lab.SWE-116.iso.1,,SRR1167151,SAMN02414970,PRJNA229335,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/001/SRR1167151/SRR1167151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/001/SRR1167151/SRR1167151_2.fastq.gz
site.11.subj.MDR148.lab.SWE-116.iso.1,,SRR1162897,SAMN02414970,PRJNA229335,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1162897/SRR1162897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/007/SRR1162897/SRR1162897_2.fastq.gz
site.11.subj.MDR148.lab.SWE-116.iso.1,,SRR1166935,SAMN02414970,PRJNA229335,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/005/SRR1166935/SRR1166935_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/005/SRR1166935/SRR1166935_2.fastq.gz
site.11.subj.MDR149.lab.SWE-117.iso.1,,SRR1163223,SAMN02414971,PRJNA229336,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1163223/SRR1163223_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1163223/SRR1163223_2.fastq.gz
site.11.subj.MDR149.lab.SWE-117.iso.1,,SRR1165532,SAMN02414971,PRJNA229336,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1165532/SRR1165532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/002/SRR1165532/SRR1165532_2.fastq.gz
site.11.subj.MDR149.lab.SWE-117.iso.1,,SRR1165590,SAMN02414971,PRJNA229336,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/000/SRR1165590/SRR1165590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/000/SRR1165590/SRR1165590_2.fastq.gz
site.11.subj.MDR149.lab.SWE-117.iso.1,,SRR1162861,SAMN02414971,PRJNA229336,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/001/SRR1162861/SRR1162861_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/001/SRR1162861/SRR1162861_2.fastq.gz
site.11.subj.MDR151.lab.SWE-119.iso.1,,SRR1162900,SAMN02414973,PRJNA229338,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/000/SRR1162900/SRR1162900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/000/SRR1162900/SRR1162900_2.fastq.gz
site.11.subj.MDR151.lab.SWE-119.iso.1,,SRR1166829,SAMN02414973,PRJNA229338,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1166829/SRR1166829_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/009/SRR1166829/SRR1166829_2.fastq.gz
site.11.subj.MDR151.lab.SWE-119.iso.1,,SRR1165533,SAMN02414973,PRJNA229338,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1165533/SRR1165533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1165533/SRR1165533_2.fastq.gz
site.11.subj.MDR151.lab.SWE-119.iso.1,,SRR1165588,SAMN02414973,PRJNA229338,False,3,0,3,,S,S,S,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1165588/SRR1165588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/008/SRR1165588/SRR1165588_2.fastq.gz
site.11.subj.MDR152.lab.SWE-120.iso.1,,SRR1165450,SAMN02414974,PRJNA229339,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/000/SRR1165450/SRR1165450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/000/SRR1165450/SRR1165450_2.fastq.gz
site.11.subj.MDR152.lab.SWE-120.iso.1,,SRR1162893,SAMN02414974,PRJNA229339,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1162893/SRR1162893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1162893/SRR1162893_2.fastq.gz
site.11.subj.MDR152.lab.SWE-120.iso.1,,SRR1166933,SAMN02414974,PRJNA229339,False,2,1,3,,S,S,R,,ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1166933/SRR1166933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/003/SRR1166933/SRR1166933_2.fastq.gz
